Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,EngagementScore,RecentOrder,UnhappyCustomer,LoyaltyTier,CashbackPerOrder
31.0,9.0,5.0,Grocery,1.0,Single,5.0,1.0,4.0,262.26,0.0,89.978,1,1,VIP,43.71
8.0,7.0,4.0,Mobile Phone,4.0,Married,3.0,1.0,4.0,148.42,0.0,48.525999999999996,1,1,Regular,29.683999999999997
19.0,33.0,5.0,Laptop & Accessory,5.0,Married,3.0,0.0,6.0,168.85,0.0,58.355,1,0,Loyal,28.141666666666666
13.0,22.0,4.0,Grocery,5.0,Single,2.0,0.0,11.0,258.41,0.0,83.02300000000001,1,0,Loyal,51.682
0.0,8.0,1.5,Mobile,5.0,Single,8.0,0.0,1.0,134.24,0.0,40.872,1,0,,53.696000000000005
1.0,8.0,4.0,Mobile Phone,1.0,Married,2.0,1.0,2.0,138.67,0.0,43.50099999999999,1,1,New,27.733999999999998
24.0,7.0,4.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,14.0,188.47,0.0,65.341,1,0,Loyal,37.694
23.0,34.0,1.5,Mobile,3.0,Married,2.0,1.0,8.0,132.21,0.0,47.163000000000004,1,1,Loyal,52.884
17.0,11.0,4.0,Mobile,3.0,Single,4.0,0.0,3.0,131.62,0.0,46.186,1,0,Loyal,26.324
0.0,8.0,4.0,Laptop & Accessory,4.0,Single,8.0,1.0,2.0,199.07,0.0,61.321,1,1,,39.814
24.0,15.0,4.0,Mobile Phone,4.0,Married,9.0,0.0,3.0,163.75,0.0,57.925,1,0,Loyal,32.75
12.0,7.0,2.0,Mobile Phone,3.0,Divorced,3.0,0.0,1.0,153.44,0.0,50.431999999999995,1,0,Regular,51.14666666666667
8.0,14.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,9.0,141.48,0.0,46.044,1,0,Regular,35.37
10.0,28.0,4.0,Laptop & Accessory,4.0,Married,6.0,0.0,3.0,214.26,0.0,68.87799999999999,1,0,Regular,42.852
1.0,17.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,3.0,171.84,0.0,53.452,1,0,New,34.368
7.0,8.0,4.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,9.0,195.47,0.0,62.341,1,0,Regular,39.094
17.0,11.0,5.0,Fashion,1.0,Single,5.0,0.0,3.0,227.31,0.0,75.29299999999999,1,0,Loyal,37.885
6.0,6.0,1.5,Laptop & Accessory,5.0,Married,3.0,0.0,3.0,153.76,0.0,48.52799999999999,1,0,New,61.504
4.0,16.0,4.0,Laptop & Accessory,5.0,Married,3.0,0.0,11.0,155.72,0.0,49.516000000000005,1,0,New,31.144
16.0,31.0,4.0,Fashion,2.0,Married,6.0,0.0,0.0,234.0,0.0,76.6,1,0,Loyal,46.8
5.0,19.0,3.0,Laptop & Accessory,1.0,Married,3.0,0.0,3.0,144.03,0.0,45.909,1,0,New,36.0075
25.0,8.0,4.0,Others,3.0,Single,2.0,1.0,12.0,269.57500000000005,0.0,89.97250000000001,1,1,VIP,53.915000000000006
19.0,15.0,4.0,Laptop & Accessory,2.0,Divorced,11.0,0.0,9.0,161.97,0.0,55.891000000000005,1,0,Loyal,32.394
1.0,8.0,4.0,Mobile Phone,2.0,Divorced,2.0,1.0,2.0,138.67,0.0,43.50099999999999,1,1,New,27.733999999999998
3.0,14.0,3.0,Fashion,3.0,Married,6.0,0.0,7.0,172.64,0.0,53.891999999999996,1,0,New,43.16
12.0,8.0,3.0,Fashion,3.0,Single,1.0,0.0,3.0,209.38,0.0,67.61399999999999,1,0,Regular,52.345
6.0,12.0,4.0,Laptop & Accessory,4.0,Divorced,3.0,0.0,4.0,190.24,0.0,60.472,1,0,New,38.048
22.0,23.0,4.0,Laptop & Accessory,3.0,Married,10.0,0.0,8.0,189.39,0.0,65.017,1,0,Loyal,37.878
1.0,9.0,4.0,Mobile Phone,1.0,Single,4.0,0.0,3.0,150.8,0.0,47.14,1,0,New,30.160000000000004
6.0,29.0,3.0,Fashion,1.0,Single,2.0,1.0,12.0,234.58,0.0,73.374,1,1,New,58.645
29.0,29.0,3.0,Grocery,4.0,Divorced,5.0,1.0,9.0,234.02,0.0,80.10600000000001,1,1,VIP,58.505
12.0,9.0,5.0,Mobile Phone,4.0,Single,3.0,0.0,4.0,149.4,0.0,50.42,1,0,Regular,24.900000000000002
24.0,17.0,5.0,Fashion,2.0,Single,8.0,0.0,3.0,229.96,0.0,78.188,1,0,Loyal,38.32666666666667
15.0,16.0,3.0,Mobile,3.0,Married,4.0,0.0,3.0,129.36,0.0,44.508,1,0,Loyal,32.34
1.0,9.0,4.0,Mobile Phone,3.0,Married,8.0,1.0,3.0,164.77,0.0,51.331,1,1,New,32.954
7.0,12.0,5.0,Fashion,1.0,Married,6.0,0.0,3.0,196.19,0.0,62.957,1,0,Regular,32.69833333333333
10.0,31.0,4.0,Laptop & Accessory,4.0,Divorced,9.0,0.0,9.0,181.74,0.0,59.122,1,0,Regular,36.348
0.0,21.0,4.0,Mobile Phone,5.0,Married,1.0,0.0,3.0,147.74,0.0,45.922000000000004,1,0,,29.548000000000002
27.0,31.0,2.0,Fashion,1.0,Married,5.0,0.0,3.0,195.05,0.0,67.41499999999999,1,0,VIP,65.01666666666667
12.0,30.0,4.0,Laptop & Accessory,2.0,Married,11.0,0.0,3.0,182.45,0.0,59.934999999999995,1,0,Regular,36.489999999999995
0.0,8.0,3.0,Mobile,3.0,Single,2.0,0.0,2.0,127.83,0.0,39.549,1,0,,31.9575
3.0,17.0,5.0,Laptop & Accessory,4.0,Married,3.0,1.0,8.0,207.68,0.0,65.20400000000001,1,1,New,34.61333333333334
1.0,16.0,4.0,Mobile Phone,5.0,Married,3.0,0.0,1.0,142.9,0.0,44.769999999999996,1,0,New,28.580000000000002
0.0,15.0,3.0,Mobile,5.0,Single,3.0,1.0,0.0,131.72,0.0,40.716,1,1,,32.93
1.0,9.0,4.0,Mobile Phone,1.0,Single,4.0,0.0,3.0,150.8,0.0,47.14,1,0,New,30.160000000000004
0.0,6.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,4.0,163.97,0.0,50.391,1,0,,40.9925
17.0,26.0,3.0,Mobile,4.0,Single,2.0,0.0,3.0,134.2,0.0,46.56,1,0,Loyal,33.55
27.0,7.0,3.0,Grocery,1.0,Single,7.0,0.0,7.0,269.57500000000005,0.0,90.17250000000001,1,0,VIP,67.39375000000001
3.0,30.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,4.0,164.04,0.0,51.711999999999996,1,0,New,32.808
9.0,8.0,3.0,Laptop & Accessory,4.0,Married,5.0,1.0,0.0,169.62,0.0,54.78600000000001,1,1,Regular,42.405
13.0,10.0,5.0,Laptop & Accessory,3.0,Married,2.0,0.0,8.0,155.69,0.0,52.607,1,0,Loyal,25.948333333333334
0.0,9.0,3.0,Mobile Phone,5.0,Divorced,6.0,0.0,2.0,140.31,0.0,43.293,1,0,,35.0775
8.0,10.0,5.5,Laptop & Accessory,1.0,Single,7.0,0.0,3.0,185.29,0.0,60.187,1,0,Regular,28.506153846153843
8.0,17.0,5.0,Laptop & Accessory,3.0,Married,3.0,0.0,8.0,175.63,0.0,57.089,1,0,Regular,29.271666666666665
9.0,23.0,4.0,Fashion,3.0,Divorced,6.0,1.0,1.0,201.32,0.0,64.696,1,1,Regular,40.263999999999996
1.0,15.0,5.5,Mobile Phone,5.0,Married,3.0,1.0,8.0,146.19,0.0,46.357,1,1,New,22.49076923076923
0.0,31.0,3.0,Mobile,3.0,Married,2.0,0.0,7.0,129.42,0.0,40.025999999999996,1,0,,32.355
10.0,7.0,4.0,Laptop & Accessory,3.0,Single,8.0,0.0,1.0,193.15,0.0,62.545,1,0,Regular,38.63
1.0,14.0,4.0,Mobile Phone,2.0,Married,2.0,0.0,4.0,149.36,0.0,46.708,1,0,New,29.872000000000003
9.0,11.0,1.5,Mobile,3.0,Divorced,3.0,1.0,3.0,121.27,0.0,39.681000000000004,1,1,Regular,48.507999999999996
0.0,6.0,4.0,Fashion,3.0,Married,6.0,0.0,14.5,206.09,0.0,63.427,1,0,,41.218
2.0,9.0,3.0,Laptop & Accessory,3.0,Married,5.0,1.0,0.0,152.38,0.0,47.514,1,1,New,38.095
1.0,20.0,4.0,Mobile Phone,4.0,Divorced,3.0,0.0,1.0,145.33,0.0,45.499,1,0,New,29.066000000000003
4.0,14.0,4.0,Mobile,3.0,Divorced,4.0,0.0,2.0,123.29,0.0,39.787000000000006,1,0,New,24.658
0.0,14.0,1.5,Laptop & Accessory,4.0,Married,1.0,0.0,2.0,148.51,0.0,45.153,1,0,,59.403999999999996
0.0,35.0,3.0,Laptop & Accessory,3.0,Married,6.0,0.0,0.0,143.06,0.0,44.118,1,0,,35.765
1.0,20.0,4.0,Laptop & Accessory,3.0,Single,5.0,1.0,3.0,223.54,0.0,68.96199999999999,1,1,New,44.708
7.0,11.0,5.0,Mobile Phone,4.0,Married,10.0,0.0,3.0,163.38,0.0,53.114,1,0,Regular,27.23
1.0,13.0,3.0,Laptop & Accessory,5.0,Single,1.0,0.0,3.0,148.98,0.0,46.193999999999996,1,0,New,37.245
1.0,7.0,4.0,Mobile Phone,4.0,Single,3.0,1.0,3.0,148.02,0.0,46.306,1,1,New,29.604000000000003
18.0,30.0,4.0,Laptop & Accessory,4.0,Married,6.0,0.0,3.0,145.42,0.0,50.626,1,0,Loyal,29.083999999999996
0.0,32.0,3.0,Mobile,1.0,Married,2.0,0.0,2.0,129.04,0.0,39.912,1,0,,32.26
9.0,8.0,3.0,Mobile,5.0,Married,7.0,1.0,2.0,120.42,0.0,40.026,1,1,Regular,30.105
12.0,16.0,4.0,Mobile Phone,1.0,Married,4.0,0.0,4.0,172.71,0.0,57.013000000000005,1,0,Regular,34.542
1.0,22.0,4.0,Fashion,3.0,Divorced,9.0,1.0,8.0,261.1,0.0,80.22999999999999,1,1,New,52.220000000000006
10.0,15.0,4.0,Laptop & Accessory,2.0,Married,6.0,0.0,8.0,175.79,0.0,57.336999999999996,1,0,Regular,35.158
7.0,6.0,1.5,Mobile,2.0,Single,3.0,0.0,3.0,132.8,0.0,42.540000000000006,1,0,Regular,53.120000000000005
25.0,15.0,5.0,Fashion,4.0,Divorced,7.0,0.0,8.0,249.9,0.0,84.47,1,0,VIP,41.65
6.0,10.0,4.0,Mobile Phone,4.0,Divorced,9.0,0.0,2.0,138.38,0.0,44.913999999999994,1,0,New,27.676
9.0,18.0,3.0,Laptop & Accessory,3.0,Married,10.0,1.0,1.0,146.63,0.0,47.889,1,1,Regular,36.6575
28.0,20.0,1.5,Others,4.0,Single,9.0,0.0,14.5,269.57500000000005,0.0,89.87250000000002,1,0,VIP,107.83000000000001
26.0,6.0,3.0,Laptop & Accessory,5.0,Single,8.0,0.0,10.0,183.81,0.0,64.143,1,0,VIP,45.9525
21.0,16.0,4.0,Mobile Phone,3.0,Single,6.0,0.0,1.0,146.05,0.0,51.715,1,0,Loyal,29.21
8.0,12.0,5.0,Laptop & Accessory,1.0,Married,3.0,0.0,14.0,164.86,0.0,53.858000000000004,1,0,Regular,27.47666666666667
0.0,6.0,3.0,Mobile,2.0,Single,2.0,1.0,8.0,126.86,0.0,39.258,1,1,,31.715
19.0,18.0,4.0,Grocery,2.0,Divorced,5.0,0.0,2.0,269.57500000000005,0.0,88.17250000000001,1,0,Loyal,53.915000000000006
12.0,17.0,4.0,Mobile Phone,3.0,Married,2.0,0.0,3.0,151.84,0.0,50.752,1,0,Regular,30.368000000000002
2.0,10.0,4.0,Fashion,4.0,Married,2.0,0.0,8.0,201.55,0.0,62.665000000000006,1,0,New,40.31
9.0,11.0,4.0,Mobile,5.0,Married,7.0,0.0,0.0,121.07,0.0,40.621,1,0,Regular,24.214
1.0,9.0,5.0,Mobile Phone,2.0,Single,3.0,0.0,1.0,136.02,0.0,43.106,1,0,New,22.67
14.0,23.0,5.0,Laptop & Accessory,3.0,Single,8.0,0.0,1.0,175.94,0.0,58.982,1,0,Loyal,29.323333333333334
10.0,17.0,4.0,Fashion,3.0,Married,5.0,0.0,8.0,195.94,0.0,63.382,1,0,Regular,39.188
0.0,14.0,4.0,Mobile,5.0,Single,7.0,1.0,0.0,124.04,0.0,38.812000000000005,1,1,,24.808
25.0,9.0,5.5,Laptop & Accessory,4.0,Married,7.0,0.0,3.0,179.82,0.0,63.646,1,0,VIP,27.664615384615384
1.0,18.0,4.0,Laptop & Accessory,5.0,Married,3.0,1.0,4.0,172.41,0.0,53.623,1,1,New,34.482
9.0,9.0,3.0,Mobile Phone,1.0,Single,2.0,1.0,0.0,115.69,0.0,38.607000000000006,1,1,Regular,28.9225
19.0,8.0,4.0,Fashion,4.0,Married,3.0,0.0,8.0,199.41,0.0,67.12299999999999,1,0,Loyal,39.882
1.0,7.0,5.0,Mobile Phone,5.0,Divorced,3.0,1.0,1.0,148.19,0.0,46.757,1,1,New,24.698333333333334
12.0,14.0,5.0,Laptop & Accessory,2.0,Single,2.0,0.0,6.0,165.28,0.0,55.184,1,0,Regular,27.546666666666667
9.0,25.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,5.0,180.61,0.0,58.483000000000004,1,0,Regular,36.122
8.0,24.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,0.0,146.01,0.0,47.403,1,0,Regular,36.5025
1.0,9.0,2.0,Laptop & Accessory,3.0,Single,2.0,0.0,8.0,190.0,0.0,58.099999999999994,1,0,New,63.333333333333336
29.0,15.0,3.0,Mobile,3.0,Divorced,3.0,0.0,3.0,129.42,0.0,48.726,1,0,VIP,32.355
9.0,28.0,3.0,Mobile,3.0,Divorced,5.0,1.0,1.0,121.32,0.0,40.296,1,1,Regular,30.33
4.0,31.0,2.0,Grocery,4.0,Single,6.0,1.0,1.0,256.94,0.0,79.082,1,1,New,85.64666666666666
0.0,14.0,3.0,Laptop & Accessory,3.0,Married,1.0,1.0,4.0,149.07,0.0,45.921,1,1,,37.2675
26.0,10.0,5.0,Fashion,3.0,Married,4.0,1.0,5.0,204.69,0.0,71.207,1,1,VIP,34.115
17.0,13.0,5.0,Others,3.0,Married,9.0,0.0,14.5,269.57500000000005,0.0,87.97250000000001,1,0,Loyal,44.929166666666674
22.0,11.0,5.0,Fashion,3.0,Single,9.0,0.0,9.0,234.99,0.0,79.097,1,0,Loyal,39.165
25.0,9.0,4.0,Fashion,3.0,Divorced,3.0,1.0,4.0,179.69,0.0,63.007,1,1,VIP,35.938
2.0,26.0,5.0,Mobile Phone,5.0,Married,3.0,0.0,4.0,156.96,0.0,49.688,1,0,New,26.16
7.0,16.0,3.0,Mobile,3.0,Single,2.0,1.0,2.0,129.36,0.0,42.108000000000004,1,1,Regular,32.34
11.0,12.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,7.0,153.21,0.0,50.863,1,0,Regular,30.642000000000003
5.0,12.0,4.0,Mobile Phone,2.0,Divorced,2.0,1.0,4.0,173.21,0.0,55.063,1,1,New,34.642
0.0,32.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,4.0,161.8,0.0,49.74,1,0,,40.45
20.0,10.0,4.0,Grocery,4.0,Married,10.0,0.0,2.0,269.57500000000005,0.0,88.47250000000001,1,0,Loyal,53.915000000000006
17.0,28.0,4.0,Mobile Phone,2.0,Divorced,9.0,0.0,3.0,147.58,0.0,50.974000000000004,1,0,Loyal,29.516000000000002
0.0,19.0,4.0,Laptop & Accessory,5.0,Married,6.0,1.0,2.0,161.34,0.0,50.002,1,1,,32.268
22.0,9.0,2.0,Laptop & Accessory,4.0,Married,5.0,0.0,3.0,206.2,0.0,69.25999999999999,1,0,Loyal,68.73333333333333
5.0,8.0,3.0,Mobile,5.0,Married,2.0,0.0,0.0,128.27,0.0,41.181000000000004,1,0,New,32.0675
9.0,6.0,3.0,Mobile,2.0,Single,2.0,0.0,7.0,121.15,0.0,40.245000000000005,1,0,Regular,30.2875
7.0,14.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,4.0,168.73,0.0,54.318999999999996,1,0,Regular,33.745999999999995
9.0,17.0,4.0,Laptop & Accessory,1.0,Married,5.0,0.0,0.0,166.52,0.0,54.25600000000001,1,0,Regular,33.304
1.0,35.0,4.0,Laptop & Accessory,4.0,Divorced,3.0,0.0,5.0,187.72,0.0,58.215999999999994,1,0,New,37.544
11.0,17.0,5.0,Laptop & Accessory,1.0,Married,4.0,1.0,1.0,191.94,0.0,62.882,1,1,Regular,31.99
0.0,14.0,4.0,Mobile,5.0,Single,7.0,0.0,7.0,123.62,0.0,38.686,1,0,,24.724
5.0,7.0,4.0,Mobile Phone,4.0,Single,3.0,0.0,1.0,150.01,0.0,48.102999999999994,1,0,New,30.002
8.0,24.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,2.0,156.89,0.0,50.666999999999994,1,1,Regular,39.2225
10.0,13.0,3.0,Laptop & Accessory,5.0,Married,6.0,1.0,4.0,142.84,0.0,47.052,1,1,Regular,35.71
2.0,34.0,5.5,Laptop & Accessory,5.0,Married,2.0,0.0,1.0,173.77,0.0,54.931000000000004,1,0,New,26.733846153846155
0.0,14.0,4.0,Mobile,5.0,Single,2.0,1.0,0.0,126.0,0.0,39.4,1,1,,25.2
1.0,14.0,3.0,Mobile,2.0,Single,2.0,0.0,2.0,133.1,0.0,41.43,1,0,New,33.275
17.0,6.0,3.0,Laptop & Accessory,1.0,Married,5.0,1.0,2.0,157.43,0.0,53.529,1,1,Loyal,39.3575
10.0,17.0,4.0,Fashion,5.0,Married,9.0,1.0,8.0,208.21,0.0,67.063,1,1,Regular,41.642
18.0,14.0,3.0,Laptop & Accessory,2.0,Divorced,10.0,0.0,8.0,136.97,0.0,47.691,1,0,Loyal,34.2425
18.0,11.0,2.0,Others,5.0,Married,3.0,0.0,14.0,269.57500000000005,0.0,87.07250000000002,1,0,Loyal,89.85833333333335
2.0,25.0,3.0,Laptop & Accessory,2.0,Married,5.0,0.0,2.0,142.62,0.0,44.586000000000006,1,0,New,35.655
0.0,14.0,4.0,Mobile Phone,3.0,Single,2.0,1.0,2.0,139.89,0.0,43.56699999999999,1,1,,27.977999999999998
5.0,31.0,4.0,Laptop & Accessory,1.0,Single,4.0,0.0,5.0,177.38,0.0,56.314,1,0,New,35.476
13.0,11.0,5.0,Laptop & Accessory,3.0,Married,6.0,0.0,10.0,184.02,0.0,61.106,1,0,Loyal,30.67
7.0,6.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,3.0,143.25,0.0,46.275000000000006,1,0,Regular,35.8125
1.0,8.0,5.0,Mobile Phone,3.0,Married,3.0,1.0,1.0,154.33,0.0,48.599,1,1,New,25.721666666666668
29.0,25.0,4.0,Laptop & Accessory,4.0,Married,5.0,1.0,8.0,188.85,0.0,66.955,1,1,VIP,37.769999999999996
5.0,30.0,3.0,Laptop & Accessory,2.0,Divorced,2.0,0.0,7.0,153.09,0.0,48.627,1,0,New,38.2725
27.0,9.0,2.0,Grocery,4.0,Single,6.0,0.0,9.0,269.57500000000005,0.0,89.77250000000001,1,0,VIP,89.85833333333335
0.0,28.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,1.0,7.0,161.79,0.0,49.737,1,1,,40.4475
1.0,11.0,5.5,Fashion,1.0,Married,3.0,0.0,3.0,229.0,0.0,71.2,1,0,New,35.23076923076923
9.0,34.0,3.0,Mobile,1.0,Married,5.0,0.0,3.0,121.32,0.0,40.296,1,0,Regular,30.33
1.0,16.0,4.0,Mobile Phone,3.0,Divorced,3.0,0.0,3.0,152.42,0.0,47.62599999999999,1,0,New,30.483999999999998
1.0,11.0,4.0,Mobile Phone,2.0,Divorced,3.0,1.0,7.0,161.91,0.0,50.473,1,1,New,32.382
23.0,12.0,4.0,Laptop & Accessory,3.0,Divorced,4.0,0.0,3.0,191.51,0.0,65.953,1,0,Loyal,38.302
2.0,7.0,4.0,Mobile Phone,5.0,Single,4.0,0.0,3.0,145.8,0.0,45.940000000000005,1,0,New,29.160000000000004
10.0,11.0,4.0,Laptop & Accessory,4.0,Married,9.0,0.0,3.0,176.31,0.0,57.493,1,0,Regular,35.262
20.0,14.0,4.0,Fashion,3.0,Married,8.0,0.0,8.0,233.45,0.0,77.63499999999999,1,0,Loyal,46.69
3.0,24.0,5.0,Fashion,5.0,Single,3.0,0.0,10.0,204.88,0.0,64.364,1,0,New,34.14666666666667
22.0,8.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,8.0,153.9,0.0,54.370000000000005,1,0,Loyal,30.78
23.0,15.0,5.0,Grocery,4.0,Married,8.0,0.0,4.0,256.2,0.0,85.76,1,0,Loyal,42.699999999999996
22.0,7.0,5.0,Grocery,5.0,Married,9.0,0.0,3.0,269.57500000000005,0.0,89.47250000000001,1,0,Loyal,44.929166666666674
0.0,6.0,1.5,Fashion,4.0,Single,2.0,0.0,7.0,174.46,0.0,52.938,1,0,,69.784
0.0,15.0,1.5,Mobile Phone,3.0,Married,2.0,0.0,4.0,144.01,0.0,43.803,1,0,,57.604
29.0,25.0,4.0,Grocery,4.0,Single,5.0,0.0,9.0,269.57500000000005,0.0,91.17250000000001,1,0,VIP,53.915000000000006
31.0,16.0,5.0,Mobile Phone,4.0,Married,6.0,1.0,1.0,158.46,0.0,58.838,1,1,VIP,26.41
10.0,35.0,3.0,Fashion,4.0,Divorced,2.0,1.0,3.0,218.49,0.0,69.747,1,1,Regular,54.6225
8.0,17.0,4.0,Mobile Phone,4.0,Married,3.0,0.0,1.0,145.08,0.0,47.524,1,0,Regular,29.016000000000002
7.0,8.0,4.0,Mobile,3.0,Married,4.0,0.0,7.0,127.68,0.0,42.004000000000005,1,0,Regular,25.536
11.0,11.0,4.0,Mobile Phone,3.0,Married,9.0,1.0,4.0,154.96,0.0,51.388,1,1,Regular,30.992
1.0,29.0,4.0,Mobile Phone,3.0,Single,3.0,0.0,3.0,159.47,0.0,49.741,1,0,New,31.894
9.0,14.0,4.0,Mobile,5.0,Divorced,1.0,0.0,3.0,123.42,0.0,41.326,1,0,Regular,24.684
1.0,36.0,5.0,Mobile Phone,4.0,Single,2.0,0.0,5.0,159.79,0.0,50.236999999999995,1,0,New,26.631666666666664
0.0,32.0,4.0,Laptop & Accessory,5.0,Single,6.0,0.0,1.0,166.96,0.0,51.688,1,0,,33.392
28.0,33.0,2.0,Grocery,1.0,Single,4.0,1.0,5.0,269.57500000000005,0.0,90.07250000000002,1,1,VIP,89.85833333333335
2.0,28.0,4.0,Mobile Phone,2.0,Divorced,3.0,0.0,3.0,152.13,0.0,47.839,1,0,New,30.426
0.0,10.0,4.0,Laptop & Accessory,2.0,Single,2.0,1.0,4.0,158.28,0.0,49.084,1,1,,31.656
9.0,32.0,4.0,Fashion,3.0,Married,3.0,1.0,3.0,228.88,0.0,72.964,1,1,Regular,45.775999999999996
10.0,25.0,3.0,Mobile,4.0,Married,5.0,0.0,0.0,130.22,0.0,43.266,1,0,Regular,32.555
0.0,10.0,3.0,Mobile,1.0,Single,2.0,1.0,2.0,128.75,0.0,39.825,1,1,,32.1875
9.0,16.0,4.0,Mobile Phone,4.0,Single,2.0,1.0,0.0,118.59,0.0,39.877,1,1,Regular,23.718
11.0,8.0,4.0,Laptop & Accessory,2.0,Divorced,4.0,0.0,5.0,152.49,0.0,50.647,1,0,Regular,30.498
18.0,9.0,2.0,Fashion,1.0,Married,3.0,1.0,8.0,203.79,0.0,67.33699999999999,1,1,Loyal,67.92999999999999
9.0,22.0,4.0,Laptop & Accessory,5.0,Divorced,5.0,0.0,2.0,156.47,0.0,51.241,1,0,Regular,31.294
5.0,8.0,2.0,Laptop & Accessory,2.0,Single,8.0,0.0,7.0,150.55,0.0,47.464999999999996,1,0,New,50.18333333333334
0.0,34.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,2.0,186.39,0.0,57.516999999999996,1,0,,37.278
8.0,6.0,3.0,Laptop & Accessory,3.0,Married,10.0,0.0,9.0,147.17,0.0,47.751,1,0,Regular,36.7925
12.0,17.0,4.0,Laptop & Accessory,1.0,Single,3.0,1.0,4.0,181.66,0.0,59.698,1,1,Regular,36.332
8.0,10.0,5.5,Laptop & Accessory,5.0,Single,5.0,0.0,13.0,172.59,0.0,56.377,1,0,Regular,26.552307692307693
23.0,9.0,4.0,Others,1.0,Married,5.0,0.0,4.0,269.57500000000005,0.0,89.37250000000002,1,0,Loyal,53.915000000000006
1.0,26.0,4.0,Mobile Phone,2.0,Divorced,3.0,0.0,3.0,148.23,0.0,46.36899999999999,1,0,New,29.645999999999997
4.0,9.0,4.0,Mobile Phone,2.0,Single,2.0,0.0,8.0,150.64,0.0,47.992,1,0,New,30.127999999999997
14.0,7.0,4.0,Laptop & Accessory,3.0,Single,5.0,1.0,1.0,172.28,0.0,57.484,1,1,Loyal,34.456
22.0,11.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,2.0,166.51,0.0,57.753,1,0,Loyal,41.6275
1.0,16.0,5.0,Mobile Phone,5.0,Married,5.0,0.0,3.0,169.0,0.0,52.99999999999999,1,0,New,28.166666666666668
0.0,12.0,4.0,Mobile,1.0,Single,2.0,1.0,0.0,129.26,0.0,40.378,1,1,,25.851999999999997
3.0,34.0,3.0,Laptop & Accessory,2.0,Divorced,2.0,0.0,9.0,157.75,0.0,49.425,1,0,New,39.4375
20.0,14.0,4.0,Laptop & Accessory,3.0,Married,4.0,0.0,1.0,177.58,0.0,60.874,1,0,Loyal,35.516000000000005
2.0,7.0,4.0,Mobile Phone,3.0,Single,2.0,1.0,3.0,146.54,0.0,46.162,1,1,New,29.308
1.0,16.0,4.0,Mobile Phone,2.0,Single,3.0,1.0,3.0,148.23,0.0,46.36899999999999,1,1,New,29.645999999999997
9.0,19.0,3.0,Mobile,3.0,Married,2.0,0.0,6.0,120.96,0.0,40.188,1,0,Regular,30.24
4.0,8.0,3.0,Laptop & Accessory,1.0,Single,5.0,1.0,5.0,165.82,0.0,52.146,1,1,New,41.455
10.0,6.0,4.0,Laptop & Accessory,2.0,Divorced,2.0,0.0,11.0,164.74,0.0,54.022000000000006,1,0,Regular,32.948
15.0,30.0,4.0,Fashion,3.0,Single,5.0,1.0,3.0,195.82,0.0,64.846,1,1,Loyal,39.164
24.0,7.0,4.0,Others,1.0,Married,5.0,0.0,7.0,269.57500000000005,0.0,89.67250000000001,1,0,Loyal,53.915000000000006
0.0,14.0,3.0,Mobile,1.0,Single,2.0,1.0,2.0,123.23,0.0,38.169000000000004,1,1,,30.8075
17.0,32.0,5.0,Fashion,2.0,Married,7.0,0.0,1.0,259.0,0.0,84.8,1,0,Loyal,43.166666666666664
0.0,13.0,3.0,Mobile,3.0,Married,4.0,1.0,7.0,133.39,0.0,41.217,1,1,,33.3475
2.0,7.0,1.5,Laptop & Accessory,3.0,Single,9.0,1.0,2.0,162.94,0.0,50.082,1,1,New,65.176
12.0,32.0,5.0,Fashion,4.0,Divorced,5.0,0.0,2.0,245.61,0.0,79.283,1,0,Regular,40.935
9.0,8.0,5.0,Mobile Phone,5.0,Single,3.0,0.0,3.0,149.5,0.0,49.550000000000004,1,0,Regular,24.916666666666668
1.0,6.0,3.0,Mobile,1.0,Married,2.0,0.0,2.0,127.06,0.0,39.618,1,0,New,31.765
14.0,31.0,4.0,Laptop & Accessory,1.0,Married,3.0,0.0,8.0,158.19,0.0,53.257000000000005,1,0,Loyal,31.637999999999998
3.0,31.0,4.0,Fashion,4.0,Single,3.0,1.0,0.0,190.94,0.0,59.782,1,1,New,38.188
12.0,27.0,5.0,Laptop & Accessory,3.0,Married,7.0,0.0,2.0,157.36,0.0,52.80800000000001,1,0,Regular,26.22666666666667
